id,cod_municipio,cod_vereda,departamento,municipio,vereda,vigencia,fuente,descripcion,seudonimos,area_ha,cod_dpto,observaciones
30903,70713,70713017,SUCRE,SAN ONOFRE,CAÑA FRIA,INDF,UACT,NULL,1,"882,9133022",70,
30904,70713,70713019,SUCRE,SAN ONOFRE,CAPOTE 2,INDF,UACT,NULL,1,"427,2411806",70,
30905,70713,70713024,SUCRE,SAN ONOFRE,COSTA RICA,INDF,UACT,NULL,1,"188,3769766",70,
30907,70713,70713010,SUCRE,SAN ONOFRE,BOCAS DE MARIA 2,INDF,UACT,NULL,1,"335,0377337",70,
30908,70713,70713072,SUCRE,SAN ONOFRE,SINCELEJITO,INDF,UACT,NULL,1,"509,2422009",70,
30909,70713,70713023,SUCRE,SAN ONOFRE,CHICHIMAN,INDF,UACT,NULL,1,"667,730248",70,
30910,70713,70713057,SUCRE,SAN ONOFRE,PITA CAPACHO 1,INDF,UACT,NULL,1,"1882,503212",70,
30911,70713,70713030,SUCRE,SAN ONOFRE,HIGUERON,INDF,UACT,NULL,1,"1460,690117",70,
30912,70713,70713018,SUCRE,SAN ONOFRE,CAPOTE 1,INDF,UACT,NULL,1,"686,5603823",70,
30913,70713,70713061,SUCRE,SAN ONOFRE,PLATANAL,INDF,UACT,NULL,1,"2235,53598",70,
30914,70713,70713014,SUCRE,SAN ONOFRE,CAMPAMENTO,INDF,UACT,NULL,1,"678,6034583",70,
30915,70713,70713009,SUCRE,SAN ONOFRE,BOCAS DE MARIA 1,INDF,UACT,NULL,1,"925,2934326",70,
30917,70713,70713054,SUCRE,SAN ONOFRE,PEÑON,INDF,UACT,NULL,1,"973,1598125",70,
30918,70713,70713071,SUCRE,SAN ONOFRE,SI TE GUSTA,INDF,UACT,NULL,1,"275,2687785",70,
30919,70713,70713015,SUCRE,SAN ONOFRE,CAMPANARIO,INDF,UACT,NULL,1,"255,3463733",70,
30920,70713,70713020,SUCRE,SAN ONOFRE,CAYECO,INDF,UACT,NULL,1,"556,0148586",70,
30922,70713,70713073,SUCRE,SAN ONOFRE,VISTA HERMOSA,INDF,UACT,NULL,1,"960,2838821",70,
30923,70713,70713059,SUCRE,SAN ONOFRE,PLAN PAREJO,INDF,UACT,NULL,1,"4716,46429",70,
30924,70713,70713016,SUCRE,SAN ONOFRE,CAMPO BELLO,INDF,UACT,NULL,1,"368,5013643",70,
30925,70713,70713012,SUCRE,SAN ONOFRE,BUENAVENTURA,INDF,UACT,NULL,1,"333,1450891",70,
30928,70713,70713026,SUCRE,SAN ONOFRE,EL BAJITO,INDF,UACT,NULL,1,"780,648158",70,
30934,70713,70713032,SUCRE,SAN ONOFRE,LA LIBERTAD,INDF,UACT,NULL,1,"2045,464649",70,
30935,70713,70713047,SUCRE,SAN ONOFRE,PALACIO,INDF,UACT,NULL,1,"1424,763888",70,
30938,70713,70713036,SUCRE,SAN ONOFRE,LABARCES,INDF,UACT,NULL,1,"6314,15439",70,
30940,70717,70717039,SUCRE,SAN PEDRO,SANTA INÉS,2010,EOT,NULL,1,"425,2276708",70,
30943,70717,70717033,SUCRE,SAN PEDRO,SAN JOSÉ DE LAS PALMAS,2010,EOT,NULL,1,"594,9143007",70,
30944,70717,70717014,SUCRE,SAN PEDRO,LA DISTANCIA,2010,EOT,NULL,1,"86,19343722",70,
30945,70717,70717004,SUCRE,SAN PEDRO,BELÉN,2010,EOT,NULL,1,"117,3505507",70,
30946,70717,70717026,SUCRE,SAN PEDRO,ORO BLANCO,2010,EOT,NULL,1,"282,4539082",70,
30947,70717,70717008,SUCRE,SAN PEDRO,EL CÁRMEN,2010,EOT,NULL,1,"73,25156671",70,
30948,70717,70717034,SUCRE,SAN PEDRO,SAN JOSÉ DE SAN PEDRO,2010,EOT,NULL,1,"843,6843257",70,
30950,70717,70717030,SUCRE,SAN PEDRO,ROSARIO 1 Y 2,2010,EOT,NULL,1,"284,778564",70,
30951,70717,70717019,SUCRE,SAN PEDRO,LA INCOMPARABLE,2010,EOT,NULL,1,"130,2455049",70,
30952,70717,70717015,SUCRE,SAN PEDRO,LA ESMERALDA,2010,EOT,NULL,1,"574,3388615",70,
30953,70717,70717032,SUCRE,SAN PEDRO,SAN FRANCISCO,2010,EOT,NULL,1,"204,6995495",70,
30954,70717,70717013,SUCRE,SAN PEDRO,LA CANDELARIA,2010,EOT,NULL,1,"805,067126",70,
30955,70717,70717011,SUCRE,SAN PEDRO,EL SABANAL,2010,EOT,NULL,1,"257,1627852",70,
30956,70717,70717022,SUCRE,SAN PEDRO,LOS CHIJETES,2010,EOT,NULL,1,"128,9959548",70,
30957,70717,70717006,SUCRE,SAN PEDRO,CALABOZO,2010,EOT,NULL,1,"473,4621938",70,
30958,70717,70717021,SUCRE,SAN PEDRO,LOS CAMAJONES,2010,EOT,NULL,1,"382,2732657",70,
30960,70717,70717009,SUCRE,SAN PEDRO,EL DELIRIO,2010,EOT,NULL,1,"132,5315135",70,
30961,70717,70717017,SUCRE,SAN PEDRO,LA GLORIA,2010,EOT,NULL,1,"219,8541761",70,
30963,70717,70717027,SUCRE,SAN PEDRO,PAJA VIEJA,2010,EOT,NULL,1,"59,97394326",70,
30965,70717,70717041,SUCRE,SAN PEDRO,SANTA TERESA,2010,EOT,NULL,1,"624,6326225",70,
30966,70717,70717002,SUCRE,SAN PEDRO,ARROYO ARENA,2010,EOT,NULL,1,"841,4512541",70,
30967,70717,70717029,SUCRE,SAN PEDRO,RANCHO LARGO,2010,EOT,NULL,1,"672,5062124",70,
30968,70717,70717018,SUCRE,SAN PEDRO,LA GRACIELA,2010,EOT,NULL,1,"893,0362077",70,
30969,70717,70717005,SUCRE,SAN PEDRO,BUENOS AIRES,2010,EOT,NULL,1,"284,0489715",70,
30970,70717,70717037,SUCRE,SAN PEDRO,SAN RAFAEL,2010,EOT,NULL,1,"187,4957519",70,
30971,70717,70717001,SUCRE,SAN PEDRO,ALONSO,2010,EOT,NULL,1,"233,0146826",70,
30972,70717,70717040,SUCRE,SAN PEDRO,SANTA ISABEL,2010,EOT,NULL,1,"263,5175686",70,
30973,70717,70717010,SUCRE,SAN PEDRO,EL RETORNO,2010,EOT,NULL,1,"200,1033751",70,
30974,70717,70717012,SUCRE,SAN PEDRO,HACIENDA QUIMBAY,2010,EOT,NULL,1,"40,08800412",70,
30975,70717,70717024,SUCRE,SAN PEDRO,NUEVO RUMBO,2010,EOT,NULL,1,"530,5619866",70,
30976,70717,70717038,SUCRE,SAN PEDRO,SAN RAMÓN,2010,EOT,NULL,1,"269,7126266",70,
30977,70717,70717016,SUCRE,SAN PEDRO,LA ESPERANZA,2010,EOT,NULL,1,"133,7124056",70,
30983,70742,70742005,SUCRE,SAN LUIS DE SINCÉ,LOS GALÁPAGOS,2010,PBOT,NULL,1,"995,5428866",70,
30985,70742,70742001,SUCRE,SAN LUIS DE SINCÉ,BAZAN,2010,PBOT,NULL,1,"611,3653043",70,
30988,70771,70771047,SUCRE,SUCRE,CARACUCHAS,2012,EOT,NULL,1,"7142,429863",70,
30989,70771,70771048,SUCRE,SUCRE,SIN DEFINIR,INDF,ESRI,NULL,1,"1680,704958",70,
30990,70771,70771046,SUCRE,SUCRE,SIN DEFINIR (70771046),INDF,ESRI,NULL,1,"2239,117919",70,
30991,70771,70771045,SUCRE,SUCRE,EL BURRO,2012,EOT,NULL,1,"2253,879076",70,
30994,70771,70771049,SUCRE,SUCRE,PROVIDENCIA,2012,EOT,NULL,1,"2018,671717",70,
30995,70771,70771044,SUCRE,SUCRE,SAN MARTÍN,2012,EOT,NULL,1,"3905,91649",70,
30996,70771,70771043,SUCRE,SUCRE,SIN DEFINIR (70771043),INDF,ESRI,NULL,1,"1880,737684",70,
30998,70771,70771040,SUCRE,SUCRE,TOTUMAL,2012,EOT,NULL,1,"1959,808238",70,
30999,70771,70771051,SUCRE,SUCRE,MACHETON,2012,EOT,NULL,1,"1787,253958",70,
31001,70771,70771037,SUCRE,SUCRE,SIN DEFINIR (70771037),INDF,ESRI,NULL,1,"2394,004768",70,
31003,70771,70771035,SUCRE,SUCRE,PASO MANTEQUERA,2012,EOT,NULL,1,"3766,481441",70,
31004,70771,70771034,SUCRE,SUCRE,LOS GUAMOS,2012,EOT,NULL,1,"2159,076101",70,
31007,70771,70771031,SUCRE,SUCRE,CASERÍ,2012,EOT,NULL,1,"2081,463858",70,
31008,70771,70771030,SUCRE,SUCRE,SIN DEFINIR (70771030),INDF,ESRI,NULL,1,"2485,90091",70,
31010,70771,70771027,SUCRE,SUCRE,SIN DEFINIR (70771027),INDF,ESRI,NULL,1,"2580,655445",70,
31011,70771,70771026,SUCRE,SUCRE,SIN DEFINIR (70771026),INDF,ESRI,NULL,1,"1846,6499",70,
31014,70771,70771023,SUCRE,SUCRE,SIN DEFINIR (70771023),INDF,ESRI,NULL,1,"2287,898344",70,
31015,70771,70771022,SUCRE,SUCRE,CAÑO MUERTO,2012,EOT,NULL,1,"2086,490137",70,
31017,70771,70771019,SUCRE,SUCRE,CARACUCHAS II,2012,EOT,NULL,1,"2365,396716",70,
31018,70771,70771050,SUCRE,SUCRE,SIN DEFINIR (70771050),INDF,ESRI,NULL,1,"2629,95904",70,
31020,70771,70771017,SUCRE,SUCRE,SIN DEFINIR (70771017),INDF,ESRI,NULL,1,"2064,270012",70,
31021,70771,70771016,SUCRE,SUCRE,SIN DEFINIR (70771016),INDF,ESRI,NULL,1,"2061,88379",70,
31022,70771,70771015,SUCRE,SUCRE,SIN DEFINIR (70771015),INDF,ESRI,NULL,1,"2261,050292",70,
31024,70771,70771013,SUCRE,SUCRE,SIN DEFINIR (70771013),INDF,ESRI,NULL,1,"2004,253482",70,
31025,70771,70771012,SUCRE,SUCRE,SIN DEFINIR (70771012),INDF,ESRI,NULL,1,"2256,062562",70,
31026,70771,70771011,SUCRE,SUCRE,SIN DEFINIR (70771011),INDF,ESRI,NULL,1,"2141,554655",70,
31027,70771,70771010,SUCRE,SUCRE,FUNDACION,2012,EOT,NULL,1,"2151,830167",70,
31028,70771,70771001,SUCRE,SUCRE,SIN DEFINIR (70771001),INDF,ESRI,NULL,1,"2367,91231",70,
31029,70771,70771009,SUCRE,SUCRE,CALZON BLANCO,2012,EOT,NULL,1,"2183,218024",70,
31030,70771,70771008,SUCRE,SUCRE,SIN DEFINIR (70771008),INDF,ESRI,NULL,1,"2841,80539",70,
31041,70823,70823005,SUCRE,TOLÚ VIEJO,LA UNIÓN,2010,POT,NULL,1,"1289,211915",70,
31042,70823,70823002,SUCRE,TOLÚ VIEJO,EL CARACOL,2010,POT,NULL,1,"1044,454763",70,
31046,70823,70823010,SUCRE,TOLÚ VIEJO,PICHE,2010,POT,NULL,1,"2492,148849",70,
31048,70823,70823007,SUCRE,TOLÚ VIEJO,MACAJAN,2010,POT,NULL,1,"4510,304147",70,
31049,70823,70823001,SUCRE,TOLÚ VIEJO,EL CAÑITO,2010,POT,NULL,1,"4959,996942",70,
31051,70717,70717020,SUCRE,SAN PEDRO,LOS BORRACHOS,2010,EOT,NULL,1,"968,1861466",70,
31052,70717,70717023,SUCRE,SAN PEDRO,MONTAÑAS DE ALONSO,2010,EOT,NULL,1,"452,7982781",70,
31053,70713,70713011,SUCRE,SAN ONOFRE,BOLITO,INDF,UACT,NULL,1,"1547,54642",70,
31054,70400,70400002,SUCRE,LA UNIÓN,VILLA LIBIA,INDF,EOT,NULL,1,"1248,037468",70,
31055,70678,70678070,SUCRE,SAN BENITO ABAD,CIENAGA NUEVA,2017,IGAC_2016,NULL,1,"1050,191822",70,CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016
31056,70678,70678043,SUCRE,SAN BENITO ABAD,SIN DEFINIR (70678043),INDF,ESRI,NULL,1,"2274,139943",70,
31057,70771,70771041,SUCRE,SUCRE,CIENAGA NUEVA,2012,EOT,NULL,1,"922,0630298",70,CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016
31060,70771,70771021,SUCRE,SUCRE,SIN DEFINIR (70771021),INDF,ESRI,NULL,1,"1865,293046",70,
31061,70473,70473010,SUCRE,MORROA,LA LOMA - LAS BRUJAS,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"24,15561172",70,CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016
31062,70473,70473002,SUCRE,MORROA,CAMBIMBA ARRIBA,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"627,7153801",70,
31063,70473,70473011,SUCRE,MORROA,COCUYO,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"377,7592805",70,
31064,70473,70473015,SUCRE,MORROA,PICHILÍN 1,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"436,2086966",70,
31065,70473,70473014,SUCRE,MORROA,ARENAL,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"753,8405093",70,
31066,70473,70473009,SUCRE,MORROA,LOS HATOS,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"721,7449529",70,
31067,70473,70473003,SUCRE,MORROA,SAN PABLO (70473003),2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"648,0344043",70,
31068,70473,70473016,SUCRE,MORROA,CONSULADO,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"302,2106636",70,
31069,70473,70473017,SUCRE,MORROA,EL RECREO,2012,SITIO WEB ALCALDÍA MORROA,NULL,1,"269,7984131",70,
31070,70418,70418008,SUCRE,LOS PALMITOS,CINTA ROJA,INDF,EOT,NULL,1,"1126,535337",70,
31071,70418,70418018,SUCRE,LOS PALMITOS,SIN DEFINIR (70418018),INDF,EOT,NULL,1,"791,1219964",70,
31072,70418,70418011,SUCRE,LOS PALMITOS,SIN DEFINIR (70418011),INDF,EOT,NULL,1,"1092,497699",70,
31073,70418,70418016,SUCRE,LOS PALMITOS,EL LAUREL,INDF,EOT,NULL,1,"654,7567476",70,
31074,70418,70418017,SUCRE,LOS PALMITOS,PUERTO ASÍS,INDF,EOT,NULL,1,"979,9625934",70,
31076,70418,70418003,SUCRE,LOS PALMITOS,EL TIGRE,INDF,EOT,NULL,1,"388,6163007",70,
31077,70418,70418012,SUCRE,LOS PALMITOS,SAN JOSÉ DE LA PISTA,INDF,EOT,NULL,1,"301,9560498",70,
31078,70418,70418004,SUCRE,LOS PALMITOS,EL RECREO,INDF,EOT,NULL,1,"356,5668071",70,
31079,70418,70418015,SUCRE,LOS PALMITOS,MEMBRILLAL,INDF,EOT,NULL,1,"751,1875819",70,
31080,70418,70418007,SUCRE,LOS PALMITOS,EL PULPITO,INDF,EOT,NULL,1,"1576,46671",70,
31081,70418,70418002,SUCRE,LOS PALMITOS,LOS ÁNGELES,INDF,EOT,NULL,1,"92,09766159",70,
31082,52250,52250116,NARIÑO,EL CHARCO,LOMON,2017,IGAC_2016,NULL,1,"942,0353724",52,
31085,52250,52250115,NARIÑO,EL CHARCO,ISLA LARGA,2017,IGAC_2016,NULL,1,"2859,697917",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31088,52250,52250062,NARIÑO,EL CHARCO,SIN DEFINIR (52250062),INDF,ESRI,NULL,1,"2272,233993",52,
31089,52621,52621024,NARIÑO,ROBERTO PAYÁN,COROCITO MACAGUA,2017,IGAC_2016,NULL,1,"3359,152633",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31090,52621,52621019,NARIÑO,ROBERTO PAYÁN,HATO GRANDE,INDF,ESRI,NULL,1,"3637,71196",52,
31091,52621,52621025,NARIÑO,ROBERTO PAYÁN,LA AVENTURA,2017,IGAC_2016,NULL,1,"3052,287173",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31093,52621,52621023,NARIÑO,ROBERTO PAYÁN,CORREGIMIENTO DE LA ENSENADA,2017,IGAC_2016,NULL,1,"2984,96959",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31094,52520,52520008,NARIÑO,FRANCISCO PIZARRO,LA PAYA,INDF,ESRI,NULL,1,"6129,038947",52,
31096,52427,52427021,NARIÑO,MAGÜÍ,SIERRA DE LA CAÑADA,2017,IGAC_2016,NULL,1,"770,8796808",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31098,52250,52250087,NARIÑO,EL CHARCO,TASCO,INDF,ESRI,NULL,1,"209,8088514",52,
31106,52540,52540022,NARIÑO,POLICARPA,LA FLORIDA,INDF,PER MESAS DE TRABAJO,NULL,1,"194,725817",52,
31113,52079,52079074,NARIÑO,BARBACOAS,LA PLANADA,2017,IGAC_2016,NULL,1,"3069,909813",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_201
31119,52612,52612027,NARIÑO,RICAURTE,LA PLANADA,2017,IGAC_2016,NULL,1,"5078,272297",52,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_201
31128,52699,52699004,NARIÑO,SANTACRUZ,BALLESTAS,INDF,ESRI,NULL,1,"2036,402313",52,
31129,52678,52678001,NARIÑO,SAMANIEGO,ANDALUCIA,2009,POT,NULL,1,"2396,653692",52,
31132,73555,73555035,TOLIMA,PLANADAS,JERUSALEM,2010,POT,Null,1,"75,61109983",73,
31133,73555,73555052,TOLIMA,PLANADAS,LIMÓN,2010,"CAMBIO LÍMITE MUNICIPAL, LIMITES PREDIALES IGAC",Null,1,"1086,929279",73,
31134,73555,73555066,TOLIMA,PLANADAS,PUERTO TOLIMA,2010,"CAMBIO LÍMITE MUNICIPAL, LIMITES PREDIALES IGAC",Null,1,"452,9869162",73,
31136,11001,11001051,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SAN JOSE,2003,POT BOGOTA,NULL,1,"10485,73926",11,
31137,11001,11001039,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",NUEVA GRANADA,2003,POT BOGOTA,NULL,1,"2570,764565",11,
31139,11001,11001066,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TUNAL ALTO,2003,POT BOGOTA,NULL,1,"3730,721242",11,
31140,11001,11001067,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TUNAL BAJO,2003,POT BOGOTA,NULL,1,"668,2992724",11,
31141,11001,11001024,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAGUNITAS,2003,POT BOGOTA,NULL,1,"4455,526056",11,
31142,11001,11001006,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",CHORRERAS,2003,POT BOGOTA,NULL,1,"2086,121126",11,
31143,11001,11001022,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LA UNION,2003,POT BOGOTA,NULL,1,"428,4099106",11,
31144,11001,11001058,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SANTO DOMINGO,2003,POT BOGOTA,NULL,1,"1034,617988",11,
31146,11001,11001031,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAS VEGAS,2003,POT BOGOTA,NULL,1,"4824,086796",11,
31147,11001,11001004,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",CAPITOLIO,2003,POT BOGOTA,NULL,1,"1504,584045",11,
31148,11001,11001015,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",EL TOLDO,2003,POT BOGOTA,NULL,1,"4493,762824",11,
31149,11001,11001049,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SAN ANTONIO,2003,POT BOGOTA,NULL,1,"3344,131087",11,
31150,11001,11001030,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAS SOPAS,2003,POT BOGOTA,NULL,1,"9971,160425",11,
31151,11001,11001025,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LASANIMAS,2003,POT BOGOTA,NULL,1,"1392,863283",11,
31152,11001,11001029,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAS PALMAS,2003,POT BOGOTA,NULL,1,"500,1181986",11,
31154,11001,11001035,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LOS RIOS,2003,POT BOGOTA,NULL,1,"8727,432287",11,
31155,11001,11001026,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LASURAS,2003,POT BOGOTA,NULL,1,"423,0163227",11,
31156,11001,11001045,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PEÑALISA,2003,POT BOGOTA,NULL,1,"199,3392647",11,
31157,11001,11001014,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",EL RAIZAL,2003,POT BOGOTA,NULL,1,"490,7941962",11,
31158,11001,11001023,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAGUNA VERDE,2003,POT BOGOTA,NULL,1,"523,4476359",11,
31159,11001,11001061,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TAQUECITOS,2003,POT BOGOTA,NULL,1,"4230,481712",11,
31160,11001,11001057,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SANTA ROSA BAJA,2003,POT BOGOTA,NULL,1,"1401,768695",11,
31162,11001,11001056,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SANTA ROSA ALTA,2003,POT BOGOTA,NULL,1,"2443,215717",11,
31163,11001,11001060,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TABACO,2003,POT BOGOTA,NULL,1,"2399,769797",11,
31164,11001,11001010,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",CURUBITAL,2003,POT BOGOTA,NULL,1,"133,6376012",11,
31165,11001,11001020,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",ITSMO,2003,POT BOGOTA,NULL,1,"3539,873189",11,
31166,11001,11001005,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",CHISACA,2003,POT BOGOTA,NULL,1,"2151,464088",11,
31167,11001,11001033,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LOS ANDES,2003,POT BOGOTA,NULL,1,"896,9204206",11,
31168,11001,11001001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",ARRAYAN,2003,POT BOGOTA,NULL,1,"1549,086333",11,
31169,11001,11001050,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SAN BENITO,2003,POT BOGOTA,NULL,1,"1359,481335",11,
31170,11001,11001027,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAS MARGARITAS,2003,POT BOGOTA,NULL,1,"1104,916696",11,
31171,11001,11001013,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",EL HATO,2003,POT BOGOTA,NULL,1,"824,032592",11,
31172,11001,11001034,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LOS ARRAYANES,2003,POT BOGOTA,NULL,1,"2054,745067",11,
31173,11001,11001055,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SANTA ROSA,2003,POT BOGOTA,NULL,1,"280,3264186",11,
31174,11001,11001054,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SANTA BARBARA,2003,POT BOGOTA,NULL,1,"435,3710247",11,
31175,11001,11001028,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LAS MERCEDES,2003,POT BOGOTA,NULL,1,"1620,56004",11,
31176,11001,11001021,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",LA REGADERA,2003,POT BOGOTA,NULL,1,"1653,702414",11,
31177,11001,11001044,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PASQUILLITA,2003,POT BOGOTA,NULL,1,"677,0635923",11,
31179,11001,11001040,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",OLARTE,2003,POT BOGOTA,NULL,1,"2055,368193",11,
31181,11001,11001036,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",MOCHUELO ALTO,2003,POT BOGOTA,NULL,1,"1391,377738",11,
31183,11001,11001046,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",QUIBA ALTO,2003,POT BOGOTA,NULL,1,"915,8932955",11,
31185,11001,11001063,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TIBAQUE,2003,POT BOGOTA,NULL,1,"2195,036395",11,
31186,11001,11001017,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",HOYA SAN CRISTOBAL,2003,POT BOGOTA,NULL,1,"1331,812235",11,
31187,11001,11001042,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PARQUE NACIONAL ORIENTAL,2003,POT BOGOTA,NULL,1,"1581,059605",11,
31188,11001,11001059,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SIBERIA,2003,POT BOGOTA,NULL,1,"517,9860351",11,
31189,11001,11001018,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",HOYA TEUSACA,2003,POT BOGOTA,NULL,1,"3237,057908",11,
31191,11001,11001019,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",INGEMAR ORIENTAL,2003,POT BOGOTA,NULL,1,"289,2921556",11,
31192,11001,11001011,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",EL BAGAZAL,2017,IGAC 2016,CAMBIO DE FORMA POR LIMITE MPAL OFICIAL IGAC 2016,1,"471,9793106",11,CAMBIO DE FORMA DE LA VEREDA EL BAGAZAL POR CAMBIO EN EL LIMITE MPAL
31193,11001,11001047,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",QUIBA BAJO,2003,POT BOGOTA,NULL,1,"997,3646158",11,
31195,11001,11001053,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",SAN LUIS,2003,POT BOGOTA,NULL,1,"183,1453622",11,
31196,11001,11001065,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TUNA,2003,POT BOGOTA,NULL,1,"995,0937903",11,
31197,11001,11001064,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TORCA,2003,POT BOGOTA,NULL,1,"891,2066037",11,
31198,11001,11001041,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PARAMO I,2003,POT BOGOTA,NULL,1,"741,2663411",11,
31200,11001,11001062,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",TIBABITA,2003,POT BOGOTA,NULL,1,"230,263069",11,
31201,11001,11001068,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",AURORA ALTA,2017,IGAC 2016,CAMBIO DE FORMA POR LIMITE MPAL OFICIAL IGAC 2016,1,"587,2031309",11,PARTE DE LA VEREDA AURORA ALTA PERTENECE A BOGOTÁ POR CAMBIO EN EL LÍMITE MPAL
31210,50370,50370059,META,URIBE,NAZARET,2017,IGAC_2016,NULL,1,"1078,996975",50,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31211,50370,50370060,META,URIBE,GALILE,2017,IGAC_2016,NULL,1,"1735,743804",50,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31213,68298,68298003,SANTANDER,GÁMBITA,CHINATA,2010,POT_GÁMBITA,NULL,1,"2266,293694",68,
31214,15550,15550006,BOYACÁ,PISBA,MONQUIRA,2017,IGAC_2016,CON INCONSISTENCIA ENTRE 50% Y 60% DE AREA,1,"4752,81165",15,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
31215,85400,85400054,CASANARE,TÁMARA,GUATIQUÍA,2017,REVISIÓN Y AJUSTE EOT 2010,NULL,1,"776,1430016",85,
31216,85400,85400055,CASANARE,TÁMARA,DOÑA JUANITA,2017,REVISIÓN Y AJUSTE EOT 2010,NULL,1,"1768,066597",85,
31220,85400,85400052,CASANARE,TÁMARA,LA REFORMA,2017,REVISIÓN Y AJUSTE EOT 2010,NULL,1,"2403,739058",85,
31221,85400,85400039,CASANARE,TÁMARA,SIN DEFINIR,ESRI,NULL,NULL,1,"2468,201578",85,
31222,85400,85400056,CASANARE,TÁMARA,SIN DEFINIR (85400056),2017,REVISIÓN Y AJUSTE EOT 2010,NULL,1,"1038,232164",85,
31223,85400,85400057,CASANARE,TÁMARA,ZULIA,2017,REVISIÓN Y AJUSTE EOT 2010,NULL,1,"1754,390489",85,
